"","Contains fear","excitement"
"labor",0.423130363225937,0.576869666576385
"laid",0.818585634231567,0.181414350867271
"late",0.626270532608032,0.373729467391968
"latency",0.766062378883362,0.233937650918961
"leader",0.0836523026227951,0.916347742080688
"led",0.218841299414635,0.781158685684204
"legislation",0.405171185731888,0.594828844070435
"level",0.207135483622551,0.792864501476288
"levels",0.228413626551628,0.771586358547211
"lies",0.60022634267807,0.399773716926575
"lift",0.0886167362332344,0.911383271217346
"light",0.143005326390266,0.856994688510895
"limit",0.743281304836273,0.256718754768372
"line",0.234026491641998,0.765973508358002
"linkedin",0.353183478116989,0.646816492080688
"locally",0.262762606143951,0.737237453460693
"locked",0.751978993415833,0.248020946979523
"lores",0.251056790351868,0.748943150043488
"loses",0.926063299179077,0.0739367082715034
"losing",0.921938002109528,0.0780619755387306
"lower.1",0.456944674253464,0.543055295944214
"lp",0.230789631605148,0.769210398197174
"machines",0.478620916604996,0.521379053592682
"macro",0.315022319555283,0.684977650642395
"makers",0.218682155013084,0.781317889690399
"makes",0.179765656590462,0.820234358310699
"manage.1",0.477922767400742,0.522077202796936
"managed",0.418354839086533,0.58164519071579
"management.s",0.572899997234344,0.427100002765656
"managing",0.612162947654724,0.387837022542953
"mania",0.0556446015834808,0.944355368614197
"manufacturing",0.2172731757164,0.7827268242836
"march.2",0.452199041843414,0.547800898551941
"margins",0.907815635204315,0.0921843945980072
"mark",0.331882774829865,0.66811728477478
"market.1",0.150540053844452,0.849459886550903
"markets",0.266328901052475,0.733671128749847
"mccarthy",0.721366047859192,0.278633952140808
"meet",0.0610567294061184,0.938943266868591
"mester.s",0.630538165569305,0.369461864233017
"meter",0.182932779192924,0.817067205905914
"metric",0.106128461658955,0.893871486186981
"million.1",0.170956000685692,0.829043924808502
"mind",0.175588995218277,0.824411034584045
"missing",0.771609604358673,0.228390410542488
"money.1",0.227199152112007,0.772800862789154
"month.1",0.263346493244171,0.736653506755829
"months.1",0.482971519231796,0.517028450965881
"morgan",0.310361474752426,0.689638495445251
"morning",0.0769072100520134,0.923092782497406
"move",0.0665471479296684,0.933452844619751
"musk.s",0.461172044277191,0.538828015327454
"net",0.195175796747208,0.80482417345047
"news.1",0.136880099773407,0.863119959831238
"note",0.29429617524147,0.705703794956207
"noted",0.701369762420654,0.29863029718399
"nvda",0.318539708852768,0.681460320949554
"nvidia",0.240276858210564,0.759723126888275
"occidental",0.457757949829102,0.542242050170898
"office",0.327349990606308,0.672650039196014
"officer",0.265199810266495,0.734800159931183
"ominous",0.842633485794067,0.157366499304771
"one.s",0.380075126886368,0.61992484331131
"opportunity",0.0336697064340115,0.966330289840698
"optimistic",0.0581550784409046,0.941844880580902
"outlook.most",0.456462949514389,0.543537020683289
"overhang",0.456752479076385,0.543247520923615
"overlooked",0.623708665370941,0.376291334629059
"overly",0.266462475061417,0.733537495136261
"overperforming",0.451638162136078,0.548361837863922
"owns",0.3533755838871,0.646624386310577
"oxy",0.255330950021744,0.744669079780579
"p.s",0.233511716127396,0.766488254070282
"pandemic",0.871408343315125,0.128591671586037
"paradox",0.815993905067444,0.184006080031395
"passage",0.365147531032562,0.634852468967438
"passed",0.240589156746864,0.759410858154297
"past",0.258028775453568,0.741971254348755
"pause.1",0.589616358280182,0.410383582115173
"pc",0.241353556513786,0.758646488189697
"pcs",0.239492744207382,0.760507225990295
"period",0.355169773101807,0.644830167293549
"personal.1",0.498223274946213,0.501776695251465
"petroleum",0.488768398761749,0.511231601238251
"pivot",0.121805392205715,0.878194630146027
"plans",0.464771568775177,0.535228431224823
"plays",0.0730387642979622,0.926961243152618
"plunged",0.764802098274231,0.235197901725769
"poised",0.660075545310974,0.339924454689026
"policy.1",0.626471519470215,0.373528510332108
"policymakers",0.554197311401367,0.44580265879631
"political",0.542198836803436,0.457801163196564
"portfolio",0.17079122364521,0.829208791255951
"positive",0.0555754527449608,0.944424510002136
"potential.1",0.287895441055298,0.712104558944702
"power",0.112105578184128,0.887894451618195
"pre",0.202068164944649,0.797931790351868
"president.1",0.179036349058151,0.820963621139526
"pressure",0.568439364433289,0.431560605764389
"pressured",0.11385640501976,0.886143565177917
"price",0.241988807916641,0.758011162281036
"printing",0.34639173746109,0.65360826253891
"prior",0.170369923114777,0.829630076885223
"priority.1",0.528539896011353,0.471460074186325
"private",0.547099590301514,0.452900439500809
"professionals.1",0.466889053583145,0.533110916614532
"profitable",0.202432796359062,0.797567188739777
"projections",0.250137090682983,0.749862909317017
"prospects",0.243039265275002,0.75696074962616
"purchase",0.236717522144318,0.763282477855682
"pursuing",0.123996734619141,0.876003324985504
"quarter",0.268204838037491,0.731795132160187
"quotes.1",0.3099724650383,0.6900275349617
"raising",0.0367795377969742,0.963220417499542
"rallied",0.595264434814453,0.404735535383224
"rates",0.274056136608124,0.725943863391876
"reached.1",0.292430102825165,0.70756983757019
"read.1",0.455288171768188,0.544711768627167
"rebound",0.164346724748611,0.835653245449066
"recent.2",0.180697932839394,0.819302082061768
"recommendation",0.301999002695084,0.698000967502594
"recommendations",0.321842104196548,0.678157866001129
"reflects",0.372093945741653,0.627906084060669
"refresh",0.374380052089691,0.625619947910309
"related",0.230539262294769,0.769460737705231
"released.1",0.208875194191933,0.791124761104584
"remain",0.594631791114807,0.405368208885193
"removed",0.742286086082458,0.257713913917542
"replace.1",0.797154128551483,0.202845886349678
"replacement",0.646960258483887,0.353039741516113
"report",0.311992198228836,0.688007831573486
"representatives",0.2807677090168,0.719232261180878
"republican",0.491883605718613,0.50811642408371
"research",0.313726156949997,0.686273872852325
"researcher",0.481966406106949,0.518033623695374
"resources",0.289073616266251,0.710926413536072
"response",0.239943414926529,0.760056555271149
"rest",0.495534896850586,0.504465162754059
"revenue",0.155470281839371,0.844529688358307
"reversal",0.798386335372925,0.201613634824753
"revolution",0.0464410744607449,0.953558921813965
"richest",0.274310976266861,0.725689053535461
"rise",0.0531367920339108,0.946863174438477
"robust",0.0728835761547089,0.927116394042969
"role.1",0.200968369841576,0.799031615257263
"run",0.149764180183411,0.850235819816589
"sales",0.361694782972336,0.638305187225342
"samik",0.266211003065109,0.733788967132568
"saysjpmorgan",0.333528757095337,0.666471242904663
"scale.1",0.2311921864748,0.768807828426361
"seasonal",0.249498635530472,0.750501334667206
"secretary",0.532433927059174,0.467566102743149
"sector",0.348692148923874,0.651307761669159
"segment",0.224173381924629,0.775826632976532
"segments",0.222844868898392,0.777155101299286
"seller",0.238404557108879,0.761595487594604
"selling",0.214893102645874,0.785106897354126
"semiconductor",0.261329740285873,0.738670289516449
"shares",0.450445562601089,0.549554407596588
"shipments",0.0974918976426125,0.902508080005646
"short.1",0.437946021556854,0.562054038047791
"shortened",0.525819718837738,0.47418025135994
"shy",0.724361062049866,0.27563887834549
"significant",0.267464727163315,0.732535243034363
"skins",0.479357957839966,0.520642101764679
"softening",0.711104393005371,0.288895636796951
"solutions",0.303028136491776,0.696971833705902
"sought",0.450875043869019,0.549125015735626
"sozzi",0.2018773406744,0.798122704029083
"speaker",0.192346587777138,0.807653427124023
"specifically",0.569088697433472,0.430911332368851
"speculation",0.749918699264526,0.250081330537796
"spending",0.170072451233864,0.829927563667297
"start",0.112395249307156,0.887604773044586
"stated",0.279291152954102,0.720708847045898
"stay",0.332512944936752,0.667487025260925
"sticks",0.156362026929855,0.843638002872467
"stock.1",0.210231363773346,0.789768695831299
"stocks.1",0.198179587721825,0.801820397377014
"strategists",0.614356279373169,0.385643690824509
"strategy",0.372417807579041,0.627582252025604
"street",0.173338338732719,0.826661646366119
"strong",0.0710462778806686,0.928953766822815
"stunned",0.948584973812103,0.0514150597155094
"supply",0.147368296980858,0.852631747722626
"support",0.0791013985872269,0.920898675918579
"surge",0.0705549195408821,0.929445087909698
"surprises",0.0128300366923213,0.987169921398163
"systems.1",0.404216557741165,0.595783412456512
"tailwind",0.181548297405243,0.818451702594757
"tanked",0.243312940001488,0.756687045097351
"taste",0.889376282691956,0.110623754560947
"that.s",0.361134171485901,0.638865828514099
"them.most",0.401817560195923,0.598182499408722
"there.s",0.273855417966843,0.726144552230835
"thousands",0.335307955741882,0.664692044258118
"ticker",0.28018444776535,0.71981555223465
"tightening",0.622744023799896,0.377256035804749
"tips.1",0.305748969316483,0.694251000881195
"told",0.460888236761093,0.539111793041229
"trading.1",0.358178168535233,0.641821801662445
"transfer.1",0.224399358034134,0.775600671768188
"transition",0.191459715366364,0.808540284633636
"treasury",0.529427349567413,0.470572620630264
"trillion",0.183459565043449,0.816540420055389
"tuesday.2",0.200415730476379,0.799584269523621
"tumbling",0.790153205394745,0.209846809506416
"twins",0.137190520763397,0.862809479236603
"twitter",0.153319895267487,0.846680104732513
"u.s.1",0.328023642301559,0.671976327896118
"unit",0.246437832713127,0.753562152385712
"upload",0.189169317483902,0.81083071231842
"upside",0.0998696759343147,0.900130331516266
"upwards",0.0690697878599167,0.930930197238922
"versatile",0.286719053983688,0.713280916213989
"view",0.173660218715668,0.826339781284332
"vision",0.090261697769165,0.909738302230835
"vo",0.223940938711166,0.776059031486511
"volume",0.31324490904808,0.686755120754242
"volumes",0.168201476335526,0.831798553466797
"vote",0.164823830127716,0.835176110267639
"wall",0.368284583091736,0.631715357303619
"warning",0.912281453609467,0.0877185091376305
"warren",0.61893218755722,0.381067752838135
"watchful",0.0998447686433792,0.900155186653137
"wealth",0.0953635051846504,0.90463650226593
"wednesday",0.255634129047394,0.744365930557251
"week.2",0.151487275958061,0.848512709140778
"weekend",0.146792009472847,0.853208005428314
"woes",0.78730982542038,0.212690144777298
"world.s",0.260606467723846,0.739393532276154
"worse",0.874302268028259,0.125697746872902
"worth",0.211968198418617,0.788031816482544
"yahoo",0.152051478624344,0.847948491573334
"yahoofinance.com",0.348781198263168,0.651218831539154
"yellen",0.251847267150879,0.748152732849121
"account.2",0.556954562664032,0.443045496940613
"accounts.1",0.575434565544128,0.424565464258194
"adjustable.1",0.578804671764374,0.421195298433304
"advisors.1",0.349849581718445,0.650150418281555
"affording.1",0.0814581364393234,0.918541848659515
"analysis.2",0.585486829280853,0.414513140916824
"apply.1",0.293617248535156,0.706382751464844
"apps.1",0.156087726354599,0.843912243843079
"apr.1",0.226465716958046,0.77353423833847
"average.2",0.445097148418427,0.554902851581573
"bad.2",0.892328977584839,0.107671022415161
"balance.1",0.173872768878937,0.826127290725708
"bank.1",0.213609591126442,0.786390364170074
"banking.2",0.550149977207184,0.449850082397461
"bnpl.1",0.371443837881088,0.628556191921234
"bonds.1",0.357183873653412,0.642816126346588
"bonuses.1",0.0510132201015949,0.948986768722534
"boost.1",0.0123357838019729,0.987664222717285
"budgeting.1",0.538149058818817,0.461850881576538
"build.2",0.10576368868351,0.894236326217651
"building.1",0.0348668582737446,0.965133130550385
"business.2",0.0987657979130745,0.901234209537506
"businesses.2",0.205630034208298,0.79436993598938
"buy.1",0.158334866166115,0.841665089130402
"car.1",0.184608742594719,0.815391302108765
"card.1",0.179508730769157,0.820491313934326
"cards.1",0.209957644343376,0.790042340755463
"cash.1",0.44569331407547,0.55430668592453
"cds.1",0.286635518074036,0.713364541530609
"checking.1",0.414185851812363,0.585814118385315
"cnbc.1",0.258460104465485,0.741539895534515
"confidential.1",0.658064603805542,0.341935366392136
"consolidation.1",0.373830109834671,0.626169919967651
"credit.1",0.163638964295387,0.836360991001129
"data.3",0.422135710716248,0.577864229679108
"debt.2",0.845881342887878,0.154118657112122
"delayed.1",0.728389918804169,0.271610081195831
"delivered.2",0.239449620246887,0.760550379753113
"division.1",0.866598308086395,0.133401691913605
"etfs.1",0.50944572687149,0.490554302930832
"expense.1",0.0166020486503839,0.983398020267487
"fast.1",0.0272725652903318,0.972727417945862
"fee.1",0.455708265304565,0.544291794300079
"finance.2",0.2323027998209,0.767697215080261
"financial.2",0.549887239933014,0.450112760066986
"free.1",0.33772149682045,0.662278473377228
"funding.1",0.246614262461662,0.753385722637177
"funds.1",0.433606386184692,0.566393613815308
"global.2",0.228605762124062,0.771394193172455
"hardship.1",0.401690304279327,0.598309695720673
"hear.1",0.166306808590889,0.833693206310272
"homeowners.1",0.253812193870544,0.746187806129456
"identity.1",0.178297266364098,0.821702659130096
"inbox.1",0.260422199964523,0.739577829837799
"index.2",0.128792002797127,0.871208012104034
"info.1",0.242741122841835,0.757258832454681
"insurance.1",0.154825240373611,0.845174789428711
"investing.1",0.361031264066696,0.638968706130981
"ira.1",0.168530255556107,0.831469714641571
"life.1",0.0578188449144363,0.942181169986725
"llc.1",0.267439544200897,0.732560515403748
"loan.1",0.516671180725098,0.48332878947258
"loans.1",0.641677558422089,0.358322471380234
"low.1",0.546460390090942,0.45353963971138
"lower.2",0.456944674253464,0.543055295944214
"market.2",0.150540053844452,0.849459886550903
"minutes.1",0.216249838471413,0.783750116825104
"money.2",0.227199152112007,0.772800862789154
"monitoring.1",0.417543351650238,0.582456648349762
